invaso
517.59
517.66
517.67
517.59
517.5
517.4
517.31
517.42
517.42
517.3
517.19
517.08
517
517.12
517.18
517.08
516.96
516.85
516.76
516.89
516.99
516.91
517.02
517.02
517.03
517.09
517.16
517.22
517.26
517.27
517.23
517.34
517.44
517.4
517.42
517.43
517.45
517.5
517.54
517.4
517.26
517.13
517.1
517.21
517.31
517.21
517.19
517.36
517.38
517.3
517.36
517.36
517.44
517.54
517.61
517.66
517.72
517.71
517.71
517.8
517.9
517.98
517.96
518.03
518.12
518.2
518.27
518.12
517.97
517.88
517.89
517.97
517.99
517.82
517.66
517.54
517.49
517.57
517.63
517.69
517.79
517.9
518
518.09
518.16
518.24
518.33
518.4
518.48
518.56
518.57
518.41
518.46
518.53
518.61
518.69
518.76
518.68
518.55
518.5
518.48
518.55
518.62
518.56
518.47
518.54
518.56
518.75
518.83
518.92
519.01
518.99
519.07
519.13
519.01
518.89
518.89
518.93
519.02
519.1
519.09
519.14
519.19
519.29
519.5
519.68
519.68
519.76
519.89
519.96
520.08
520.15
520.03
519.94
519.83
519.71
519.81
519.91
520
520.11
520.11
520.01
520.1
520.19
520.26
520.21
520.14
520.11
520.2
520.29
520.37
520.43
520.35
520.29
520.39
520.45
520.38
520.28
520.19
520.13
520.21
520.31
520.39
520.44
520.45
520.48
520.87
520.97
521.05
521.13
521.23
521.4
521.49
521.42
521.35
521.31
521.58
522.25
522.82
523.08
523.23
523.35
523.49
523.64
523.74
523.8
523.85
523.88
523.91
523.92
523.92
523.91
523.89
523.86
523.83
523.79
523.73
523.68
523.63
523.63
523.57
523.51
523.45
523.38
523.31
523.24
523.18
523.12
523.06
522.97
522.89
522.82
522.76
522.69
522.62
522.55
522.49
522.41
522.34
522.26
522.19
522.1
522.02
521.94
521.86
521.78
521.69
521.6
521.51
521.39
521.29
521.19
521.08
520.97
520.86
520.85
520.78
520.69
520.6
520.49
520.37
520.24
520.11
520
519.9
519.79
519.66
519.53
519.4
519.31
519.28
519.23
519.1
518.97
518.86
518.75
518.84
518.93
518.84
518.77
518.69
518.58
518.61
518.67
518.65
518.6
518.5
518.4
518.49
518.52
518.5
518.47
518.43
518.44
518.52
518.59
518.6
518.6
518.59
518.62
518.68
518.74
518.77
518.77
518.75
518.76
518.81
518.86
518.87
518.87
518.85
518.89
518.93
518.97
518.97
518.94
518.92
518.92
518.99
519.05
519.05
519.07
519.07
519.06
519.13
519.19
519.09
518.91
518.74
518.62
518.68
518.7
518.53
518.36
518.22
518.16
518.23
518.29
518.14
517.98
517.84
517.75
517.84
517.89
517.93
517.86
517.82
517.71
517.56
517.48
517.58
517.67
517.67
517.72
517.78
517.86
517.93
518
517.91
517.94
518
518.07
518.14
518.19
518.05
517.87
517.69
517.56
517.62
517.68
517.74
517.65
517.65
517.53
517.59
517.68
517.64
517.65
517.67
517.71
517.77
517.82
517.74
517.73
517.75
517.74
517.8
517.86
517.83
517.82
517.86
517.92
517.98
518.04
518.08
518.14
518.2
518.27
518.32
518.39
518.42
518.48
518.54
518.6
518.68
518.77
518.84
518.94
519.11
519.35
519.52
519.67
519.78
519.9
519.97
520.04
520.13
520.21
520.31
520.4
520.44
520.5
520.57
520.65
520.72
520.8
520.84
520.84
520.91
520.89
520.75
520.61
520.46
520.34
520.4
520.27
520.13
520.07
520.07
520.13
520.15
520
519.85
519.72
519.63
519.73
519.81
519.78
519.7
519.6
519.56
519.65
519.75
519.65
519.62
519.49
519.4
519.48
519.46
519.2
519.19
519.18
519.18
519.18
519.18
519.14
519.12
519.1
519.1
519.12
519.14
519.16
519.18
519.2
519.22
519.24
519.28
519.31
519.34
519.38
519.43
519.49
519.54
519.58
519.58
519.62
519.67
519.72
519.77
519.82
519.87
519.92
519.96
520.01
520.06
520.1
520.15
520.19
520.23
520.27
520.3
520.34
520.38
520.41
520.41
520.39
520.37
520.35
520.32
520.3
520.28
520.23
520.22
520.21
520.21
520.2
520.18
520.16
520.14
520.11
520.09
520.06
520.04
520.03
520.06
520.09
520.12
520.15
520.17
520.2
520.21
520.19
520.17
520.16
520.15
520.15
520.14
520.14
520.12
520.11
520.11
520.08
520.08
520.08
520.05
520.05
520.05
520.04
520.03
520
519.97
519.94
519.91
519.89
519.86
519.83
519.79
519.77
519.74
519.76
519.78
519.81
519.83
519.86
519.88
519.9
519.88
519.85
519.82
519.78
519.75
519.73
519.72
519.7
519.69
519.69
519.69
519.69
519.69
519.69
519.68
519.68
519.68
519.68
519.68
519.68
519.68
519.68
519.67
519.66
519.65
519.63
519.61
519.58
519.54
519.51
519.53
519.55
519.57
519.59
519.61
519.63
519.65
519.67
519.7
519.72
519.69
519.66
519.66
519.66
519.66
519.67
519.69
519.71
519.73
519.75
519.77
519.75
519.71
519.68
519.68
519.7
519.72
519.74
519.77
519.79
519.81
519.83
519.85
519.87
519.89
519.91
519.94
519.96
519.98
520
520.02
520.04
520.06
520.08
520.05
520.01
519.97
519.94
519.95
519.97
519.99
520.01
520.03
520.05
520.07
520.09
520.11
520.11
520.09
520.05
520.04
520.03
520.01
520
519.98
519.95
519.91
519.87
519.84
519.82
519.78
519.74
519.7
519.67
519.68
519.7
519.72
519.73
519.75
519.77
519.79
519.81
519.82
519.82
519.79
519.75
519.72
519.7
519.7
519.7
519.7
519.71
519.71
519.72
519.72
519.73
519.73
519.7
519.66
519.67
519.69
519.71
519.72
519.74
519.76
519.77
519.79
519.81
519.83
519.82
519.78
519.77
519.74
519.74
519.72
519.69
519.7
519.72
519.72
519.74
519.76
519.78
519.8
519.78
519.76
519.74
519.75
519.77
519.78
519.8
519.81
519.83
519.85
519.86
519.88
519.89
519.86
519.84
519.82
519.81
519.8
519.8
519.82
519.84
519.86
519.88
519.9
519.91
519.87
519.88
519.9
519.91
519.93
519.95
519.96
519.98
519.99
520.01
520.02
520.04
520.01
520
519.96
519.92
519.9
519.89
519.85
519.85
519.85
519.87
519.88
519.88
519.9
519.92
519.93
519.95
519.92
519.93
519.94
519.95
519.97
519.99
520
520.02
520.03
520.05
520.06
520.08
520.09
520.11
520.12
520.14
520.15
520.16
520.18
520.19
520.21
520.22
520.24
520.26
520.23
520.24
520.26
520.28
520.31
520.33
520.35
520.37
520.39
520.41
520.42
520.44
520.46
520.48
520.49
520.51
520.53
520.54
520.56
520.58
520.6
520.62
520.64
520.65
520.62
520.57
520.53
520.52
520.54
520.55
520.57
520.58
520.6
520.61
520.63
520.64
520.62
520.61
520.57
520.54
520.5
520.46
520.42
520.41
520.39
520.35
520.31
520.29
520.26
520.22
520.18
520.13
520.1
520.1
520.11
520.13
520.15
520.16
520.18
520.19
520.2
520.19
520.18
520.14
520.11
520.1
520.06
520.05
520.05
520.05
520.02
519.98
519.94
519.9
519.87
519.83
519.79
519.76
519.71
519.68
519.64
519.6
519.56
519.57
519.59
519.6
519.62
519.63
519.64
519.66
519.63
519.63
519.59
519.55
519.55
519.52
519.47
519.42
519.39
519.35
519.31
519.26
519.22
519.18
519.14
519.1
519.06
519.01
519.02
519.04
519.05
519.07
519.08
519.09
519.11
519.12
519.09
519.05
519
518.97
518.95
518.95
518.92
518.88
518.84
518.79
518.75
518.71
518.67
518.62
518.58
518.54
518.49
518.45
518.45
518.47
518.48
518.5
518.51
518.53
518.54
518.55
518.55
518.55
518.53
518.48
518.45
518.4
518.39
518.39
518.39
518.39
518.4
518.4
518.4
518.39
518.35
518.31
518.31
518.33
518.34
518.36
518.37
518.39
518.41
518.42
518.43
518.44
518.46
518.47
518.49
518.5
518.51
518.53
518.54
518.55
518.57
518.58
518.59
518.61
518.62
518.63
518.65
518.66
518.67
518.69
518.7
518.71
518.73
518.74
518.75
518.77
518.78
518.79
518.8
518.81
518.81
518.81
518.81
518.81
518.81
518.82
518.82
518.83
518.84
518.85
518.87
518.88
518.89
518.91
518.92
518.88
518.84
518.85
518.87
518.89
518.91
518.93
518.96
518.98
519
519.03
519.05
519.04
519.03
519.01
518.98
518.94
518.91
518.93
518.96
518.96
518.98
519.01
519.02
519.04
519.06
519.08
519.06
519.02
519
519.02
519.04
519.06
519.08
519.1
519.12
519.14
519.15
519.16
519.13
519.12
519.08
519.04
519
518.96
518.96
518.96
518.93
518.93
518.93
518.92
518.9
518.88
518.85
518.83
518.81
518.82
518.84
518.86
518.88
518.89
518.91
518.93
518.94
518.95
518.97
518.95
518.94
518.92
518.89
518.87
518.85
518.84
518.82
518.81
518.79
518.77
518.75
518.76
518.77
518.79
518.8
518.82
518.84
518.85
518.87
518.88
518.9
518.89
518.85
518.83
518.82
518.82
518.83
518.84
518.86
518.88
518.9
518.91
518.91
518.93
518.89
518.9
518.92
518.94
518.95
518.97
518.98
519
519.02
519.03
519.05
519.06
519.07
519.09
519.1
519.13
519.14
519.15
519.16
519.17
519.18
519.2
519.21
519.22
519.23
519.25
519.26
519.27
519.29
519.3
519.32
519.33
519.35
519.36
519.38
519.39
519.41
519.42
519.43
519.41
519.37
519.33
519.29
519.24
519.2
519.2
519.19
519.19
519.18
519.17
519.13
519.13
519.1
519.1
519.12
519.13
519.14
519.16
519.18
519.2
519.22
519.24
519.27
519.29
519.32
519.34
519.36
519.38
519.41
519.44
519.46
519.49
519.53
519.52
519.51
519.55
519.6
519.66
519.72
519.79
519.86
519.93
520.01
520.09
520.18
520.27
520.36
520.46
520.55
520.64
520.73
520.82
520.91
520.99
521.07
521.15
521.22
521.3
521.37
521.39
521.4
521.45
521.51
521.57
521.61
521.65
521.68
521.72
521.75
521.79
521.81
521.84
521.84
521.84
521.84
521.84
521.84
521.85
521.86
521.86
521.87
521.87
521.88
521.88
521.89
521.9
521.9
521.9
521.93
521.95
521.97
521.99
522.01
522.03
522.05
522.06
522.06
522.06
522.05
522.04
522.03
522.03
522.02
522.01
522
521.98
521.97
521.96
521.95
521.95
521.96
521.98
521.97
521.97
521.97
521.97
521.97
521.97
521.96
521.94
521.93
521.91
521.9
521.88
521.86
521.85
521.83
521.81
521.79
521.77
521.75
521.73
521.72
521.69
521.68
521.66
521.64
521.62
521.61
521.59
521.58
521.56
521.54
521.52
521.5
521.48
521.46
521.44
521.42
521.4
521.38
521.36
521.34
521.31
521.29
521.27
521.24
521.22
521.19
521.17
521.15
521.13
521.11
521.09
521.07
521.04
521.02
520.99
520.97
520.95
520.93
520.9
520.87
520.85
520.83
520.81
520.78
520.76
520.73
520.71
520.69
520.66
520.64
520.61
520.61
520.61
520.61
520.6
520.6
520.6
520.59
520.59
520.56
520.55
520.53
520.5
520.47
520.46
520.45
520.44
520.43
520.41
520.38
520.36
520.33
520.32
520.3
520.3
520.31
520.32
520.32
520.32
520.33
520.33
520.33
520.32
520.3
520.28
520.27
520.26
520.24
520.22
520.21
520.2
520.18
520.17
520.15
520.14
520.12
520.1
520.08
520.06
520.06
520.06
520.07
520.07
520.08
520.09
520.1
     
520.1
520.09
     
     
520.02
519.99
519.97
519.96
519.94
519.92
519.89
519.87
519.85
519.82
519.8
519.78
519.75
519.75
519.79
519.82
519.85
519.88
519.9
519.93
519.96
519.94
519.91
519.88
519.85
519.82
519.79
519.77
519.75
519.73
519.7
519.68
519.66
519.63
519.6
519.57
519.56
519.59
519.62
519.65
519.68
519.7
519.73
519.75
519.78
519.79
519.79
519.76
519.73
519.7
519.67
519.64
519.61
519.59
519.56
519.53
519.5
519.47
519.45
519.42
519.39
519.36
519.33
519.35
519.38
519.41
519.43
519.46
519.48
519.5
519.47
519.44
519.4
519.37
519.33
519.32
519.29
519.26
519.25
519.24
519.21
519.18
519.15
519.12
519.09
519.06
519.04
519.03
519.06
519.09
519.11
519.14
519.16
519.18
519.2
519.23
519.25
519.23
519.2
519.21
519.23
519.26
519.28
519.3
519.32
519.29
519.26
519.23
519.24
519.26
519.28
519.3
519.33
519.35
519.37
519.39
519.41
519.44
519.46
519.48
519.5
519.52
519.55
519.57
519.56
519.58
519.6
519.63
519.64
519.62
519.58
519.54
519.56
519.58
519.6
519.62
519.64
519.67
519.69
519.71
519.73
519.75
519.77
519.75
519.71
519.68
519.65
519.61
519.57
519.54
519.52
519.49
519.46
519.46
519.46
519.44
519.44
519.44
519.44
519.47
519.52
519.57
519.63
519.69
519.76
519.83
519.9
519.98
520.06
520.1
520.14
520.18
520.24
520.37
520.49
520.54
520.58
520.62
520.66
520.73
520.8
520.86
520.92
520.98
521.09
521.2
521.3
521.4
521.49
521.57
521.65
521.73
521.78
521.81
521.83
521.85
521.86
521.88
521.89
521.91
521.93
521.94
521.96
521.97
521.98
521.99
522
522.02
522.02
522.03
522.08
522.09
522.1
522.11
522.11
522.11
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.12
522.13
522.13
522.14
522.14
522.13
522.12
522.11
522.09
522.08
522.08
522.08
522.08
522.08
522.07
522.06
522.05
522.03
522.03
522.02
522.02
522.01
522.01
522.01
522
521.99
521.99
521.98
521.96
521.95
521.93
521.91
521.89
521.87
521.85
521.83
521.82
521.8
521.78
521.76
521.73
521.71
521.69
521.67
521.66
521.66
521.66
521.66
521.66
521.65
521.65
521.65
521.64
521.64
521.64
521.62
521.6
521.59
521.58
521.59
521.61
521.62
521.62
521.61
521.6
521.59
521.58
521.57
521.56
521.59
521.6
521.61
521.62
521.64
521.65
521.66
521.66
521.66
521.66
521.66
521.65
521.65
521.65
521.65
521.65
521.65
521.65
521.64
521.64
521.63
521.62
521.62
521.62
521.61
521.61
521.61
521.61
521.61
521.61
521.61
521.61
521.6
521.59
521.58
521.56
521.54
521.53
521.51
521.5
521.5
521.49
521.47
521.47
521.46
521.45
521.43
521.42
521.4
521.39
521.38
521.37
521.35
521.34
521.33
521.31
521.3
521.28
521.26
521.23
521.21
521.19
521.16
521.14
521.13
521.12
521.11
521.08
521.05
521.02
520.99
520.97
520.95
520.93
520.91
520.9
520.88
520.86
520.84
520.82
520.8
520.78
520.76
520.73
520.71
520.69
520.66
520.64
520.62
520.6
520.58
520.56
520.53
520.5
520.48
520.45
520.43
520.42
520.41
520.39
520.37
520.35
520.32
520.3
520.27
520.25
520.23
520.2
520.2
520.17
520.14
520.11
520.09
520.06
520.03
520.01
519.98
519.96
519.93
519.89
519.86
519.83
519.83
519.83
519.82
519.81
519.81
519.81
519.81
519.8
519.8
519.79
519.77
519.75
519.74
519.72
519.7
519.69
519.69
519.67
519.66
519.63
519.61
519.58
519.56
519.54
519.53
519.51
519.51
519.51
519.53
519.54
519.55
519.56
519.57
519.58
519.58
519.57
519.56
519.55
519.54
519.53
519.52
519.51
519.49
519.47
519.45
519.43
519.41
519.4
519.38
519.36
519.38
519.41
519.43
519.46
519.49
519.51
519.53
519.51
519.49
519.48
519.44
519.4
519.37
519.35
519.32
519.3
519.27
519.23
519.19
519.15
519.12
519.1
519.07
519.05
519.02
519.04
519.06
519.08
519.1
519.13
519.15
519.14
519.12
519.09
519.06
519.02
518.98
518.96
518.93
518.91
     
     
518.84
518.83
518.81
518.76
518.72
518.68
518.65
518.62
518.6
518.61
518.64
518.66
518.69
518.71
518.73
518.76
518.75
518.74
518.71
518.7
518.67
518.64
518.63
518.63
518.63
518.62
518.59
518.56
518.52
518.48
518.45
518.41
518.37
518.34
518.33
518.31
518.33
518.35
518.37
518.4
518.42
518.44
518.43
518.42
518.4
518.4
518.39
518.37
518.34
518.33
518.33
518.32
518.31
518.3
518.26
518.22
518.18
518.14
518.11
518.13
518.16
518.18
518.2
518.23
518.25
518.27
518.25
518.26
518.26
518.25
518.24
518.22
518.2
518.18
518.15
518.13
518.09
518.05
518.01
517.97
517.93
517.91
517.88
517.85
517.87
517.89
517.91
517.93
517.96
517.98
518
518.02
518.04
518.07
518.09
518.11
518.12
518.14
518.16
518.18
518.19
518.2
518.22
518.24
518.26
518.28
518.3
518.32
518.34
518.36
518.38
518.4
518.42
518.44
518.47
518.49
518.5
518.52
518.55
518.57
518.6
518.62
518.64
518.66
518.68
518.7
518.72
518.74
518.76
518.78
518.8
518.82
518.84
518.86
518.88
518.9
518.93
518.95
518.97
518.99
519.01
519.03
519.03
519.05
519.02
518.98
518.95
518.96
518.98
519
519.02
518.99
518.96
518.92
518.89
518.89
518.91
518.93
518.95
518.97
518.99
519.01
519.03
519.05
519.07
519.09
519.08
519.04
519.01
518.97
518.93
518.9
518.89
518.86
518.83
518.8
518.76
518.73
518.69
518.65
518.62
518.63
518.65
518.67
518.69
518.72
518.74
518.76
518.78
518.8
518.82
518.85
518.87
518.89
518.92
518.94
518.97
518.99
519.02
519.04
519.02
518.99
518.96
518.99
519.01
519.04
519.06
519.08
519.11
519.13
519.16
519.19
519.21
519.24
519.26
519.29
519.32
519.36
519.38
519.41
519.43
519.46
519.48
519.51
519.48
519.45
519.42
519.43
519.45
519.47
519.49
519.51
519.54
519.56
519.58
519.6
519.62
519.64
519.67
519.69
519.71
519.74
519.76
519.79
519.81
519.84
519.86
519.88
519.85
519.82
519.83
519.85
519.87
519.89
519.91
519.93
519.95
519.97
519.99
520.01
520.03
520.05
520.07
520.1
520.12
520.15
520.17
520.19
520.21
520.23
520.26
520.26
520.3
520.32
520.34
520.35
520.38
520.4
520.42
520.44
520.46
520.48
520.49
520.52
520.54
520.55
520.57
520.59
520.62
520.65
520.66
520.68
520.71
520.73
520.74
520.76
520.73
520.7
520.65
520.61
520.62
520.64
520.66
520.68
520.7
520.71
520.73
520.74
520.76
520.78
520.76
520.74
520.76
520.79
520.81
520.83
520.85
520.85
520.85
520.86
520.88
520.89
520.88
520.86
520.84
520.82
520.79
520.79
520.8
520.82
520.84
520.85
520.87
520.89
520.9
520.92
520.93
520.91
520.89
520.89
520.86
520.84
520.84
520.82
520.8
520.78
520.77
520.77
520.76
520.74
520.75
520.76
520.78
520.79
520.81
520.83
520.84
520.86
520.87
520.89
520.9
520.89
520.87
520.86
520.87
520.88
520.9
520.92
520.94
520.95
520.95
520.93
520.9
520.89
520.9
520.91
520.93
520.94
520.96
520.97
520.99
521
521.02
521.03
521.05
521.05
521.03
521.03
521.01
521.01
521.03
521.04
521.06
521.04
521.03
521.01
520.99
520.99
521.01
521.02
521.04
521.05
521.07
521.08
521.1
521.11
521.13
521.14
521.13
521.11
521.11
521.1
521.1
521.09
521.08
521.07
521.08
521.09
521.11
521.13
521.12
521.11
521.09
521.08
521.08
521.09
521.11
521.12
521.13
521.15
521.16
521.18
521.2
521.21
521.23
521.24
521.26
521.26
521.28
521.28
521.29
521.3
521.3
521.3
521.27
521.23
521.19
521.15
521.11
521.11
521.13
521.14
521.16
